country_code,country_name,indicator_id,indicator_name,index_id,index_name,value,year
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.266,2018
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,79.931,2019
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.432,2020
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,78.717,2021
GBR,United Kingdom,le_m,"Life Expectancy at Birth, male (years)",GDI,Gender Development Index,80.439,2022
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.44,1990
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.27,1991
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.39,1992
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.47,1993
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.5,1994
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.46,1995
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,52.89,1996
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,53.3,1997
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,53.32,1998
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,53.78,1999
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,54.19,2000
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,54.08,2001
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,54.64,2002
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,54.55,2003
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,54.93,2004
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,55.39,2005
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,55.9,2006
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,55.69,2007
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,55.97,2008
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,56.15,2009
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,56.07,2010
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,56.2,2011
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,56.41,2012
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,56.76,2013
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,57.02,2014
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,57.2,2015
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,57.49,2016
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,57.79,2017
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,58.03,2018
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,58.46,2019
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,58.78,2020
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,59.1,2021
GBR,United Kingdom,lfpr_f,"Labour force participation rate, female (% ages 15 and older)",GII,Gender Inequality Index,59.1,2022
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,74.37,1990
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,73.79,1991
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,73.03,1992
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,71.91,1993
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,71.54,1994
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,71.22,1995
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,70.96,1996
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,70.88,1997
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,70.62,1998
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,70.17,1999
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,70.21,2000
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,69.56,2001
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,69.44,2002
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,69.69,2003
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,69.3,2004
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,69.59,2005
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,69.91,2006
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,69.79,2007
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,69.97,2008
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,69.35,2009
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,69,2010
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.79,2011
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.87,2012
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.76,2013
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.61,2014
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.55,2015
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.61,2016
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.25,2017
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.34,2018
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.17,2019
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,68.08,2020
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,67.98,2021
GBR,United Kingdom,lfpr_m,"Labour force participation rate, male (% ages 15 and older)",GII,Gender Inequality Index,67.98,2022
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,8.872,2010
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,8.251,2011
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,8.022,2012
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.909,2013
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.900,2014
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,8.234,2015
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,8.315,2016
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,8.073,2017
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,8.082,2018
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,8.467,2019
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,8.261,2020
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,8.163,2021
GBR,United Kingdom,loss,Overall loss (%),IHDI,Inequality-adjusted Human Development Index,7.979,2022
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,19.480,1990
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.682,1991
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,19.635,1992
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.495,1993
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.805,1994
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.436,1995
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,19.242,1996
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,20.244,1997
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,21.435,1998
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,22.516,1999
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,23.314,2000
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,21.698,2001
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,22.818,2002
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,22.771,2003
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,23.204,2004
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,22.767,2005
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,22.609,2006
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,22.102,2007
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,19.641,2008
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.857,2009
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.699,2010
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.666,2011
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.658,2012
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.101,2013
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.394,2014
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.334,2015
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.581,2016
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.429,2017
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.878,2018
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,16.773,2019
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,17.07,2020
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.235,2021
GBR,United Kingdom,mf,Material footprint per capita (tonnes),PHDI,Planetary pressures–adjusted Human Development Index,18.651,2022
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.532,1990
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.806,1991
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.687,1992
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.097,1993
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.368,1994
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.734,1995
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.750,1996
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.806,1997
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.937,1998
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.389,1999
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.977,2000
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,11.086,2001
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,11.477,2002
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,11.341,2003
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,11.064,2004
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,11.046,2005
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.955,2006
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.654,2007
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.523,2008
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,10.104,2009
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.532,2010
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.054,2011
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.310,2012
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.360,2013
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.459,2014
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.391,2015
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.513,2016
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,8.519,2017
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.209,2018
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.224,2019
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.842,2020
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.842,2021
GBR,United Kingdom,mmr,"Maternal Mortality Ratio (deaths per 100,000 live births)",GII,Gender Inequality Index,9.842,2022
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,9.635,1990
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,9.724,1991
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,9.813,1992
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,9.902,1993
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,9.991,1994
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.080,1995
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.204,1996
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.328,1997
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.451,1998
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.575,1999
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.699,2000
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,10.953,2001
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.207,2002
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.461,2003
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.714,2004
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,11.968,2005
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,12.248,2006
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,12.528,2007
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,12.808,2008
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.088,2009
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.213,2010
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.188,2011
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.339,2012
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,12.834,2013
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,12.889,2014
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,12.980,2015
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.071,2016
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.161,2017
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.243,2018
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.325,2019
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.406,2020
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.406,2021
GBR,United Kingdom,mys,Mean Years of Schooling (years),HDI,Human Development Index,13.406,2022
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.664,1990
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.702,1991
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.779,1992
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.900,1993
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,9.979,1994
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.058,1995
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.182,1996
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.396,1997
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.589,1998
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.782,1999
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,10.974,2000
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.108,2001
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.143,2002
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.375,2003
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.606,2004
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,11.838,2005
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.124,2006
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.410,2007
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.696,2008
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.982,2009
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.119,2010
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.080,2011
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.271,2012
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.749,2013
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.838,2014
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,12.944,2015
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.050,2016
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.155,2017
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.253,2018
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.352,2019
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.450,2020
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.450,2021
GBR,United Kingdom,mys_f,"Mean Years of Schooling, female (years)",GDI,Gender Development Index,13.450,2022
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,9.606,1990
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,9.747,1991
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,9.847,1992
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,9.948,1993
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.049,1994
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.149,1995
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.204,1996
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.259,1997
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.314,1998
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.368,1999
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.423,2000
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,10.798,2001
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.270,2002
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.547,2003
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,11.921,2004
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,12.295,2005
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,12.521,2006
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,12.747,2007
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,12.972,2008
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.198,2009
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.309,2010
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.303,2011
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.408,2012
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,12.921,2013
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,12.941,2014
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.017,2015
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.092,2016
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.168,2017
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.232,2018
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.296,2019
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.361,2020
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.361,2021
GBR,United Kingdom,mys_m,"Mean Years of Schooling, male (years)",GDI,Gender Development Index,13.361,2022
GBR,United Kingdom,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,11.578,1990
GBR,United Kingdom,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,11.578,1991
GBR,United Kingdom,pr_f,"Share of seats in parliament, female (% held by women)",GII,Gender Inequality Index,11.578,1992
